OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2800,5271837,404,KEN3489,3489,29 November 2012,2012,1,Violence against civilians,Attack,Samburu Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Isiolo,Merti,Chari,Kom,1.0833,38.0333,1,Star (Kenya),National,Samburu raiders kill two civilians and steal livestock,2,1618560702,KEN
2801,5271834,404,KEN3486,3486,27 November 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,1,Star (Kenya),National,Workers at city council stage protest to demand removal of local treasurer,0,1561469147,KEN
2802,5271833,404,KEN3485,3485,26 November 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,1,Star (Kenya),National,Workers at city council stage protest to demand removal of local treasurer,0,1561469147,KEN
2803,5271818,404,KEN3464,3464,15 November 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,Turkana Ethnic Militia (Kenya),,4,14,Eastern Africa,Kenya,Turkana,Turkana East,Katilia,Suguta Valley,2.1667,36.5167,2,Daily Nation (Kenya),National,Turkana raiders attack police; no information about casualties,0,1561469147,KEN
2804,5271819,404,KEN3465,3465,15 November 2012,2012,2,Strategic developments,Change to group/activity,Turkana Ethnic Militia (Kenya),,4,,,0,40,Eastern Africa,Kenya,Samburu,Samburu North,Nachola,Nachola,1.7828,36.7124,1,Kenya Standard,National,Movement of forces: Turkana raiders involved in attack against police forces said to be moving towards Nachola using women and children as human shields,0,1561469147,KEN
2805,5271814,404,KEN3459,3459,12 November 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Kwanza,Kwanza,Kwanza,1.1684,34.9926,1,Star (Kenya),National,Farmers and residents protest poor condition of roads in Kwanza constituency,0,1618560700,KEN
2806,5271813,404,KEN3458,3458,11 November 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Kwanza,Kwanza,Kwanza,1.1684,34.9926,1,Star (Kenya),National,Farmers and residents protest poor condition of roads in Kwanza constituency,0,1618560700,KEN
2807,5271811,404,KEN3456,3456,10 November 2012,2012,1,Battles,Armed clash,Turkana Ethnic Militia (Kenya),,4,Police Forces of Kenya (2002-2013),,1,14,Eastern Africa,Kenya,Turkana,Turkana East,Katilia,Suguta Valley,2.1667,36.5167,2,Daily Nation (Kenya),National,Turkana raiders ambush police officers and kill 42 during cattle raid,42,1561469147,KEN
2808,5271812,404,KEN3457,3457,10 November 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Kwanza,Kwanza,Kwanza,1.1684,34.9926,1,Star (Kenya),National,Farmers and residents protest poor condition of roads in Kwanza constituency,0,1618560700,KEN
2809,5271807,404,KEN3451,3451,05 November 2012,2012,1,Battles,Armed clash,Turkana Ethnic Militia (Kenya),,4,Samburu Ethnic Militia (Kenya),Moran Ethnic Militia (Kenya),4,44,Eastern Africa,Kenya,Samburu,Samburu Central,Maralal,Maralal,1.0968,36.698,2,Star (Kenya),National,Samburu Moran raiders attack Turkana ethnic group; twelve Samburu raiders were killed in the fighting,12,1618560700,KEN
2810,5919142,404,KEN3452,3452,05 November 2012,2012,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Embu,Runyenjes,Kaagari North,Kanja,-0.3786,37.5295,1,Star (Kenya),National,Students rampage to protest government-mandated extension of third term,0,1618560700,KEN
2811,5271805,404,KEN3448,3448,04 November 2012,2012,1,Violence against civilians,Attack,Degodia Ethnic Militia (Kenya),,4,Civilians (Kenya),Garre Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Mandera,Mandera North,Rhamu,Rhamu,3.9208,41.2192,1,Kenya Standard,National,Degodia clan attacks Garre civilians and kills 4,4,1561469147,KEN
2812,5271801,404,KEN3443,3443,31 October 2012,2012,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,1,Daily Nation (Kenya),National,Pokot raiders kill civilians and steal cattle,2,1618560699,KEN
2813,7691427,404,KEN3444,3444,31 October 2012,2012,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Migori,Suna East,God Jope,Got-Jope,-1.05,34.5333,1,Star (Kenya),National,Crowd riots after police arrest cosmetics salesman,0,1613499283,KEN
2814,4918717,404,KEN3440,3440,30 October 2012,2012,1,Violence against civilians,Attack,Samburu Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Samburu,Samburu North,Nachola,Nachola,1.7828,36.7124,1,Kenya Broadcasting Corporation,National,Samburu raiders kill villagers and steal cattle,13,1552577503,KEN
2815,5271794,404,KEN3434,3434,27 October 2012,2012,1,Strategic developments,Disrupted weapons use,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Kaloleni,-3.8167,39.6269,2,Daily Nation (Kenya),National,Defusal: Police find grenade on bus bound for Kaloleni,0,1561469147,KEN
2816,7691290,404,KEN3433,3433,26 October 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,1,Star (Kenya),National,Protests as ICC chief prosecutor visits IDP camps,0,1618560698,KEN
2817,5271790,404,KEN3430,3430,24 October 2012,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Tana River,Bura,Madogo,Mbalambala,-0.0961,39.0426,1,Kenya Standard,National,Three men found killed inside refugee camp; perpetrators unknown,3,1561469147,KEN
2818,5271788,404,KEN3427,3427,22 October 2012,2012,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,1,Daily Nation (Kenya),National,Suspected Pokot raiders attack villagers and steal cattle,0,1561469147,KEN
2819,5565921,404,KEN3428,3428,22 October 2012,2012,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Samburu,Samburu North,El Barta,Baragoi,1.7833,36.7833,1,Easy FM (Kenya),National,Cattle rustling incident reported between rival clans; ethnic groups not specified,0,1618560698,KEN
2820,5271785,404,KEN3424,3424,20 October 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,MRC: Mombasa Republican Council,,3,13,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Kaloleni,-3.8167,39.6269,1,Daily Nation (Kenya),National,Youths attack local police post and steal weapons; the attackers were suspected members of MRC,0,1561469147,KEN
2821,5271786,404,KEN3425,3425,20 October 2012,2012,1,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Kaloleni,-3.8167,39.6269,1,Daily Nation (Kenya),National,Police attack villagers following MRC attack on police post,0,1561469147,KEN
2822,5271787,404,KEN3426,3426,20 October 2012,2012,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Samburu Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Samburu,Samburu Central,Maralal,Maralal,1.0968,36.698,2,Star (Kenya),National,Turkana raiders attack Samburu villagers and steal cattle,0,1618560698,KEN
2823,6318209,404,KEN3420,3420,17 October 2012,2012,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,2,Xinhua,International,Suspected Al Shabaab militants kill mobile phone company employee,1,1572403790,KEN
2824,5271779,404,KEN3414,3414,15 October 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,MRC: Mombasa Republican Council,,3,13,Eastern Africa,Kenya,Kwale,Matuga,Waa Ngombeni,Kombani,-4.1999,39.5811,1,Kenya Standard,National,MRC members arrested at their home after being found in possession of explosives and ammunition; two MRC bodygaurds killed in the clash,2,1618560697,KEN
2825,5271780,404,KEN3415,3415,15 October 2012,2012,1,Violence against civilians,Attack,MRC: Mombasa Republican Council,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kwale,Matuga,Waa Ngombeni,Kombani,-4.1999,39.5811,1,Kenya Standard,National,MRC members allegedly kill civilian they suspected had betrayed MRC members to police,1,1618560697,KEN
2826,5271781,404,KEN3416,3416,15 October 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nyandarua,Kinangop,North Kinangop,Nyandarua,-0.55,36.6167,1,Star (Kenya),National,Protest to express displeasure with Medical Services minister,0,1618560697,KEN
2827,6303685,404,KEN3412,3412,15 October 2012,2012,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Civilians (Somalia),7,27,Eastern Africa,Kenya,Garissa,Dadaab,Labisgale,Ifo Refugee Camp,0.11,40.3135,1,Puntland Post,Regional,Gunmen kill official in refugee camp; perpetrators believed to be linked to Al Shabaab,1,1618560697,KEN
2828,5919141,404,KEN3405,3405,09 October 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),Students (Kenya),6,,,0,60,Eastern Africa,Kenya,Embu,Mbeere South,Mavuria,Mbeere,-0.6961,37.6861,1,Star (Kenya),National,Students protest over badly cooked food and poor living conditions,0,1618560697,KEN
2829,5271770,404,KEN3403,3403,08 October 2012,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Somalia),,7,37,Eastern Africa,Kenya,Garissa,Dadaab,Labisgale,Ifo Refugee Camp,0.11,40.3135,1,Kenya Standard,National,Unidentified armed man shoots refugee inside Ifo camp,1,1618560697,KEN
2830,4920050,404,KEN3396,3396,03 October 2012,2012,2,Strategic developments,Change to group/activity,Police Forces of Kenya (2002-2013),,1,MRC: Mombasa Republican Council,,3,13,Eastern Africa,Kenya,Kwale,Matuga,Tsimba Golini,Kwale,-4.1738,39.4521,1,The People,National,Recruitment: Police raid militants oath-taking ceremony. Police reported a rise in oath-taking ceremonies used by militant groups linked to MRC to recruit youth to join their cause. The ceremonies involve military training and initiation practices,0,1552577505,KEN
2831,4920082,404,KEN3394,3394,03 October 2012,2012,2,Strategic developments,Change to group/activity,Muyeye Movement,,3,,,0,30,Eastern Africa,Kenya,Kilifi,Ganze,Sokoke,Arabuko Sokoke Forest,-3.3333,39.8667,1,The People,National,Recruitment: Police report rise in oath-taking ceremonies used by militant groups linked to MRC to recruit youth to join their cause. The ceremonies involve military training and initiation practices,0,1618560697,KEN
2832,4920368,404,KEN3384,3384,28 September 2012,2012,1,Strategic developments,Disrupted weapons use,Police Forces of Kenya (2002-2013),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Machakos,Yatta,Matuu,Matuu,-1.146,37.5475,1,Kenya Broadcasting Corporation,National,Police seize explosives from suspected Al Shabaab members,0,1552577505,KEN
2833,5271760,404,KEN3383,3383,28 September 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,MRC: Mombasa Republican Council,,3,35,Eastern Africa,Kenya,Kwale,Kinango,Chengoni,Silaloni,-3.6169,39.2869,1,Daily Nation (Kenya),National,Mob lynches four suspected members of MRC who were armed and hijacking a vehicle,4,1618560696,KEN
2834,6316895,404,KEN3380,3380,27 September 2012,2012,1,Violence against civilians,Attack,MRC: Mombasa Republican Council,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Kaloleni,-3.8167,39.6269,1,Xinhua,International,MRC attacks village and kills elder,1,1572403788,KEN
2835,7071213,404,KEN3381,3381,27 September 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),MRC: Mombasa Republican Council,7,57,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Kaloleni,-3.8167,39.6269,1,Daily Nation (Kenya),National,"On 27 September 2012, a mob lynched suspected members of MRC after militia attacked villager and clashed with police. [size=no report]",11,1588021638,KEN
2836,4920509,404,KEN3377,3377,24 September 2012,2012,1,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Witu,-2.3889,40.4382,1,Kenya Broadcasting Corporation,National,Residents claim that police use violence and brutality against civilians during disarmament drive,0,1552577505,KEN
2837,4920546,404,KEN3375,3375,23 September 2012,2012,1,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Witu,-2.3889,40.4382,1,Kenya Broadcasting Corporation,National,Residents claim that police use violence and brutality against civilians during disarmament drive,0,1552577505,KEN
2838,5271756,404,KEN3373,3373,20 September 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kericho,Ainamoi,Kipchebor,Kericho,-0.3677,35.2831,1,Star (Kenya),National,Mob tries to lynch man who ran over motorcyclist,0,1561469147,KEN
2839,5271755,404,KEN3372,3372,17 September 2012,2012,1,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,17,Eastern Africa,Kenya,Tana River,Garsen,Kipini East,Ozi,-2.5093,40.4558,1,Kenya Standard,National,GSU and Kenyan police forces attack Pokomo villagers during disarmament exercise,0,1561469147,KEN
2840,7688473,404,KEN3371,3371,15 September 2012,2012,3,Strategic developments,Other,Kikuyu Ethnic Militia (Kenya),,4,,,0,40,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,3,HRW,Other,Non-violent activity: HRW report states Kikuyu ethnic group has been arming themselves in preparation for election season in March of 2013,0,1618560695,KEN
2841,7688508,404,KEN3370,3370,15 September 2012,2012,3,Strategic developments,Other,Kalenjin Ethnic Militia (Kenya),,4,,,0,40,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,3,HRW,Other,Non-violent activity: HRW report states Kalenjin ethnic group has been arming themselves in preparation for election season in March of 2013,0,1618560694,KEN
2842,5271750,404,KEN3366,3366,14 September 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,MRC: Mombasa Republican Council,,3,13,Eastern Africa,Kenya,Kwale,Kinango,Mwavumbo,Dzombo Forest,-3.9167,39.4333,1,Kenya Standard,National,Suspected members of MRC attack policeman and kill him in Dzombo Forest.,1,1561469147,KEN
2843,5919139,404,KEN3364,3364,13 September 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),Teachers (Kenya),6,,,0,60,Eastern Africa,Kenya,Muranga,Kandara,Gaichanjiru,Nguruaini,-0.88,37.07,1,Star (Kenya),National,Teachers stage demonstration to call for resignation of finance minister,0,1618560694,KEN
2844,5271745,404,KEN3360,3360,11 September 2012,2012,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Laini Village,-2.51,40.28,1,AFP,International,Orma ethnic group attacks Pokomo villages,0,1561469147,KEN
2845,5271746,404,KEN3361,3361,11 September 2012,2012,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Nduru,-2.5065,40.2726,1,AFP,International,Orma ethnic group attacks Pokomo villages,0,1561469147,KEN
2846,5271747,404,KEN3362,3362,11 September 2012,2012,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Shirikisho,-2.5006,40.3247,1,AFP,International,Orma ethnic group attacks Pokomo villages,0,1561469147,KEN
2847,6269709,404,KEN3363,3363,11 September 2012,2012,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Galole,Chewani,Hola,-1.5036,40.0333,2,HRW,Other,Orma ethnic group attacks Pokomo villages and kill 4.,4,1572403721,KEN
2848,5271743,404,KEN3358,3358,10 September 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,Pokomo Ethnic Militia (Kenya),,4,14,Eastern Africa,Kenya,Tana River,Garsen,Kipini East,Kilelengwani,-2.4779,40.4662,1,Daily Nation (Kenya),National,"Pokomo ethnic militia attacks police, steals weapons and kills officers",9,1561469147,KEN
2849,5271744,404,KEN3359,3359,10 September 2012,2012,1,Violence against civilians,Attack,Pokomo Ethnic Militia (Kenya),,4,Civilians (Kenya),Orma Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini East,Kilelengwani,-2.4779,40.4662,1,Daily Nation (Kenya),National,"Pokomo ethnic militia attack Orma village, kill civilians",29,1561469147,KEN
2850,5271742,404,KEN3357,3357,09 September 2012,2012,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Galole,Chewani,Hola,-1.5036,40.0333,2,Kenya Standard,National,Orma ethnic group attacks Pokomo villages,1,1561469147,KEN
2851,6270274,404,KEN3355,3355,07 September 2012,2012,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Chamwanamuma,-2.5097,40.2977,1,HRW,Other,Orma ethnic group attacks Pokomo villages and kill 11.,11,1572403722,KEN
2852,6270897,404,KEN3354,3354,07 September 2012,2012,1,Battles,Armed clash,Orma Ethnic Militia (Kenya),,4,Police Forces of Kenya (2002-2013),,1,14,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Chamwanamuma,-2.5097,40.2977,1,HRW,Other,Orma militia battles police after attacking Pokomo village,0,1572403723,KEN
2853,6256631,404,KEN3353,3353,04 September 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Siaya,Alego Usonga,Siaya Township,Siaya,0.06,34.2861,1,Capital FM,National,Reports of striking teachers attacking fellow teacher who sat for exams despite strike action,0,1572403705,KEN
