OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1890,4872940,404,KEN4519,4519,26-Aug-14,2014,1,Violence against civilians,Attack,Garre Ethnic Militia (Ethiopia),,4,Civilians (Kenya),Degodia Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Mandera,Banissa,Banissa,Banissa,3.9439,40.3445,1,Daily Nation (Kenya),National,"Eight people are feared dead after about 200 heavily armed Garre militia from Ethiopia carried out an attack on the Degodia-dominated town. The attackers, who were dressed in military fatigues raided Banisa in Guba Sub-Location and targeted shops, villages, a school and a dispensary. The two clans have been recently been clashing in the area.",8,1552577409,KEN
1892,4873442,404,KEN4504,4504,18-Aug-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu East,Faza,Basuba,-2.0527,41.1099,1,Daily Nation (Kenya),National,"Al Shabaab attacks and kills two, steals vehicles at Basuba location, Lamu East. Security forces later launched a security sweep of the area.",2,1618560830,KEN
1893,4873443,404,KEN4505,4505,18-Aug-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Bothai,-1.549,40.4456,2,Kenya Standard,National,"A khat driver is kidnapped by al Shabaab while three of his colleagues were attacked, robbed and released as they travelled in or near Bothai, possibly Kiunga. It was later learned the driver was beheaded sometime later.",1,1552577410,KEN
1895,5272727,404,KEN4500,4500,14-Aug-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,1,Star (Kenya),National,Suspected al Shabaab shot and killed a quarry worker before fleeing into Somalia. Authorities speculate the motive for the attack is related to the presence of Kenya troops in Somalia.,0,1561469148,KEN
1898,5272712,404,KEN4482,4482,26-Jul-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Civilians (Somalia),7,37,Eastern Africa,Kenya,Mandera,Mandera East,Khalalio,Garba Gole,3.9019,41.75,1,Star (Kenya),National,"Two are shot and killed in Garba Gola by unidentified gunmen. The reason for the killing is not known, but it should be noted one of the victims was Somali.",2,1561469148,KEN
1902,5272702,404,KEN4470,4470,18-Jul-14,2014,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Turkana,Kibish,Kaaleng,Kaakong,4.354,35.524,1,Star (Kenya),National,"Six Turkana herders have been killed during the afternoon hours following an attack by Pokot raiders on a village in Kaakong area in Kainuk location, Turkana county. Three women are among seven other people injured in the ongoing attack by cattle rustlers from the neighbouring Pokot region. There has been repeated conflict along the Pokot - Turkana border as competition for resources and cattle rustling take centre stage.",6,1618560827,KEN
1903,5272690,404,KEN4457,4457,13-Jul-14,2014,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Somalia),,7,37,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Ras Kitau,-2.317,40.917,1,Star (Kenya),National,"Fresh attacks have been reported in Ras Kitua area in Lamu. Reports say gunmen raided villages in Manda Island, stole household goods and torched several houses before disappearing into Boni forest. Lamu County Commissioner Miiri Njenga says they are conducting aerial patrols to hunt down the attackers. Causalities not listed. The attack may have had occurred on 14/07.",0,1561469148,KEN
1905,6256554,404,KEN4454,4454,10-Jul-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Somalia),,7,37,Eastern Africa,Kenya,Lamu,Lamu West,Mkunumbi,Pandanguo,-2.2347,40.4778,1,Capital FM,National,"Unidentified assailants attack Pandanguo location, no immediate reports of causalities.",0,1618560826,KEN
1906,5272679,404,KEN4445,4445,5-Jul-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Hindi,-2.1749,40.8199,1,AFP,International,At least 21 people have been killed in new attacks late in the day in Kenyas Lamu coastal region. Al Shabaab claimed responsibility.,21,1561469148,KEN
1908,5272664,404,KEN4429,4429,23-Jun-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Witu,-2.3889,40.4382,2,Star (Kenya),National,"Between 10 and 15 suspected al Shabaab assailants attack Witu. A witness said that the attackers shot their victims first, made sure they bled, before tying them up and making them lie on the ground facing down. They then proceeded to hack them. The attackers are said to have vowed that they were not going to leave until they eliminate all non-believers from the area. At least 11 dead. The attack may have occurred in Maleli. As a result of the attacks, many of the residents have fled the area.",11,1561469148,KEN
1909,6307406,404,KEN4424,4424,19-Jun-14,2014,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Marigat,Mukutani,Mukutan,0.6335,36.257,1,Sabahi,Regional,"Turkana raiders attack a Pokot village, steal cattle. Less than 24 hours Pokot raiders attack Mukutani village in Baringo South in retaliation, themselves stealing cattle. No reported death or injuries.",0,1618560820,KEN
1910,6307429,404,KEN4422,4422,18-Jun-14,2014,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokot Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo Central,Kabarnet,Kabarnet,0.4919,35.743,1,Sabahi,Regional,"Turkana raiders attack a Pokot village, steal cattle. Less than 24 hours Pokot raiders attack Mukutani village in Baringo South in retaliation, themselves stealing cattle. No injuries reported at either site. Earlier in the week Turkana raiders struck at several locations in Tiati.",0,1618560820,KEN
1912,5272654,404,KEN4416,4416,16-Jun-14,2014,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Kajiado,Kajiado Central,Dalalekutuk,Silale,-1.9333,36.8667,1,Star (Kenya),National,"Turkana raiders attack several locations in Tiati sub-county (Silale, Choken, Kapetareng, Ioangii, Nadome, Calvat, KangoIio , ApIdiny, Chepisya, Naratito, Konghituw, and Nakwiadicho), killing four and stealing cattle.",2,1561469148,KEN
1913,5272655,404,KEN4417,4417,16-Jun-14,2014,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Tiaty,Tirioko,Tiati,1.2972,35.9336,2,Star (Kenya),National,"Turkana raiders attack several locations in Tiati sub-county (Silale, Choken, Kapetareng, Ioangii, Nadome, Calvat, KangoIio , ApIdiny, Chepisya, Naratito, Konghituw, and Nakwiadicho), killing four and stealing cattle.",2,1561469148,KEN
1914,5272650,404,KEN4412,4412,14-Jun-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,37,Eastern Africa,Kenya,Turkana,Turkana Central,Lodwar Township,Lodwar,3.1191,35.5973,2,Star (Kenya),National,Two Turkana children are shot dead by unidentified raiders in the early afternoon.,2,1618560818,KEN
1915,8788250,404,KEN4411,4411,14-Jun-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Bahari,Mpeketoni,-2.3899,40.6987,1,Star (Kenya),National,"Somali al Shabaab carjack two police vans in Witu, drive to Mpekatoni where they began opening fire on people in the street. It was later learned the attackers singled out-non Muslims before they opened fire. Areas affected were Mpeketoni Police station, two hotels, a bank and a fuel station. One of the hotels was burnt down in the attack. It is not clear if police forces returned fire. Out of the 60 people reported missing after the Mpeketoni clashes 8 people are yet to be accounted for. At least 57 people died in the attack.",57,1642455501,KEN
1918,5272619,404,KEN4376,4376,12-May-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Laikipia,Laikipia East,Thingithu,Nanyuki,0.0167,37.0667,1,Star (Kenya),National,"An Independent Electoral and Boundaries Commission (IEBC) Coordinator was killed by unidentified assailants in Nanyuki town. The attackers shot the IEBC official three times in the chest, stole some items off his person, and fled. It is not clear if the perpetrators targeted their victim for political reasons or theft. The attack occurred during the morning hours.",1,1618560812,KEN
1921,5272587,404,KEN4342,4342,11-Apr-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Government of Kenya (2013-),7,37,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Star (Kenya),National,A Member of Kibiri Ward representative in Rachuonyo North Sub County within Homa Bay County has been shot dead at his home on this morning by unidentified assailants. The motive for the attack is not known.,1,1618560808,KEN
1925,5272576,404,KEN4328,4328,27-Mar-14,2014,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo Central,Kabarnet,Kabarnet,0.4919,35.743,2,Star (Kenya),National,"Five herdsmen sustained gunshot wounds during a cattle raid at Nadome village in Tiaty sub county, Baringo. The suspects are believed to be Turkana.",0,1618560807,KEN
1926,5272573,404,KEN4325,4325,26-Mar-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,1,Star (Kenya),National,One dead in land dispute violence.,1,1618560806,KEN
1932,5272532,404,KEN4281,4281,18-Feb-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Taita Taveta,Taveta,Mboghoni,Taveta,-3.3988,37.6834,1,Star (Kenya),National,"A man is killed in Taveta following fighting over a land dispute. Witnesses said the deceased, who is the land owner, had gone to mark the boundary of their land at Makongeni area when they were attacked by unknown assailants.",1,1561469148,KEN
1933,5272530,404,KEN4279,4279,15-Feb-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Government of Kenya (2013-),7,27,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Star (Kenya),National,"Mombasa county government chief inspector of Logistic and Planning is shot and killed, along with his companion. The assailants are believed to be of or in league with al Shabaab.",2,1561469148,KEN
1934,5272525,404,KEN4274,4274,12-Feb-14,2014,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kisumu,Nyakach,South West Nyakach,Nyakach,-0.3835,34.9324,1,Star (Kenya),National,"A group of men from Kericho West attacked Nyakach during the overnight hours in revenge over stolen cattle. Several houses were torched, leaving many displaced and homeless. No report of death or injury. The exact date of the raid is not clear.",0,1561469148,KEN
1935,5272513,404,KEN4257,4257,29-Jan-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nakuru,Naivasha,Mai Mahiu,Kedona,-1.05,36.5667,1,Star (Kenya),National,"The more than 200 youth, armed with weapons raided a sand harvesting site in Kedong Ranch and set the lorries ablaze. The attack follows a fall-out between traders and the youth from Mai Mahiu over control of the sand business.",0,1561469148,KEN
1936,5272509,404,KEN4253,4253,25-Jan-14,2014,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Turkana,Turkana Central,Lodwar Township,Lodwar,3.1191,35.5973,2,Daily Nation (Kenya),National,"Four people have been confirmed dead after raiders, suspected to be Pokots, ambushed Turkana herdsmen at Juluk in Turkana South sub-county.",4,1618560796,KEN
1937,5272506,404,KEN4250,4250,23-Jan-14,2014,1,Violence against civilians,Attack,Merrile Ethnic Militia (Ethiopia),,4,Civilians (Somalia),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Turkana,Turkana Central,Lodwar Township,Lodwar,3.1191,35.5973,2,Daily Nation (Kenya),National,"Ethiopian Merrile militia attack a group of fishermen in the north-west Turkana border district, on Lake Turkana, killing one and injuring several others. The motive for the attack is not clear, though several similar raid had been persistent in the area. Responding to the fishermens distress calls, Kenyan police battled the Merrile, pushing them back into Ethiopia. No causality figures provided from the police battle.",1,1618560796,KEN
1938,5272496,404,KEN4240,4240,16-Jan-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Mijikenda Ethnic Group (Kenya),7,37,Eastern Africa,Kenya,Kilifi,Kilifi North,Watamu,Watamu,-3.3543,40.0209,1,Star (Kenya),National,A senior Mijikenda Kayak elder was shot dead by unknown gangsters during the evening hours at his home in Jamb area of Wartime. Family members said the man had no local grudges and they had no idea of the motive.,1,1618560794,KEN
1940,6764331,404,KEN4225,4225,7-Jan-14,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Marsabit,Moyale,Heillu,Oda,3.4933,39.0957,2,Star (Kenya),National,"An unknown number of people are feared dead (coded as 3) and several others injured in Marsabit following fresh attacks by bandits believed to be from Ethiopia. The attack comes just days after four people were killed in the relative area over a water hole dispute, though it is not clear if this attack was motivated by ethnicity.",3,1618560793,KEN
1943,5272465,404,KEN4203,4203,18-Dec-13,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Muslim Group (Kenya),7,37,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Star (Kenya),National,"A Muslim cleric has been shot dead by two gunmen at Kona ya Musa in Diani, Kwale county. The cleric was shot in the head unknown people a few metres from his business some minutes after evening prayers on 18/12.",1,1561469148,KEN
1947,6269661,404,KEN4186,4186,5-Dec-13,2013,1,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),Al Shabaab,7,17,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,HRW,Other,"Police forces gun down Hassan Suleiman Mwayuyu, an al Shabaab suspect while travelling by bus. The Kenya Standard reported a battle between the actors, but HRW conflicted this story. Police believed Mwayuyu had be planning grenade attacks on Mombasa.",1,1572403721,KEN
1948,7691379,404,KEN4183,4183,5-Dec-13,2013,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,West Pokot,West Pokot,Kapenguria,Kapenguria,1.2333,35.1167,2,Star (Kenya),National,A 13-year-old boy is shot and killed by suspected Turkana raiders in Kamurio village on Pokot-Turkana border.,1,1618560784,KEN
1952,5272436,404,KEN4166,4166,30-Nov-13,2013,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Unidentified Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,West Pokot,Pokot Central,Sekerr,Orwa,1.6667,35.4667,1,Star (Kenya),National,"Turkana militia raid Orwa town in West Pokot, killing a young boy and destroying property. In an act of revenge the villagers of Orwa mobilized, killing a man in the nearby Turkana village of Runo.",1,1618560781,KEN
1953,5272437,404,KEN4167,4167,30-Nov-13,2013,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,West Pokot,Pokot Central,Lomut,Runo,1.4021,35.5726,1,Star (Kenya),National,"Turkana militia raid Orwa town in West Pokot, killing a young boy and destroying property. In an act of revenge the villagers of Orwa mobilized, killing a man in the nearby Turkana village of Runo.",1,1618560783,KEN
1956,5272422,404,KEN4149,4149,18-Nov-13,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,West Pokot,Pokot North,Kiwawa,Kases,2.1167,35.0167,1,Star (Kenya),National,Two men were in the evening hours shot dead at Kasses village in West Pokot by suspected raiders.,2,1618560780,KEN
1957,5272417,404,KEN4143,4143,14-Nov-13,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Women (Kenya),7,37,Eastern Africa,Kenya,Kisumu,Nyakach,South West Nyakach,Nyakach,-0.3835,34.9324,2,Star (Kenya),National,An unidentified man hacks a woman to death in a land dispute.,1,1561469148,KEN
